"si_id","edt_id","pollutant_standard","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","state_name","tribe_name","local_site_name","local_site_id","urbanized_area","cbsa_name","year_0_poc","year_0_complete_quarters","year_0_99th_percentile","year_0_complete_ind","year_0_high_test_perc","year_0_low_test_perc","year_0_cert_ind","year_1_poc","year_1_complete_quarters","year_1_99th_percentile","year_1_complete_ind","year_1_high_test_perc","year_1_low_test_perc","year_1_certification_ind","year_2_poc","year_2_complete_quarters","year_2_99th_percentile","year_2_complete_ind","year_2_high_test_perc","year_2_low_test_perc","year_2_certification_ind","design_value","pollutant_standard_id","statistic_name","primary_standard_level","parameter_name","unit_code","units_of_measure","high_test_dv","low_test_dv","q1_3year_valid_days","q1_3year_max_all_days","q1_3year_min_valid_days","q1_min_completeness","q2_3year_valid_days","q2_3year_max_all_days","q2_3year_min_valid_days","q2_min_completeness","q3_3year_valid_days","q3_3year_max_all_days","q3_3year_min_valid_days","q3_min_completeness","q4_3year_valid_days","q4_3year_max_all_days","q4_3year_min_valid_days","q4_min_completeness","dv_validity_indicator","select_date"
15635,5,"SO2 1-hour 2010",,"48","355","0032","42401",2019,27.804489,-97.431553,"3810 Huisache Street","Corpus Christi","Nueces","Texas",,"Corpus Christi Huisache",,"Corpus Christi, TX","Corpus Christi, TX Metropolitan Statistical Area",1,1,6.6,"N",,,"Y",1,2,5.7,"N",,,"Y",1,3,8.4,"N",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,262,31.7,-0.2,95.5555555555555,200,10.2,-0.1,53.8461538461538,51,14.7,-0.1,0,190,10.8,-0.1,26.0869565217391,"N",2019-02-28 23:00:00
15635,5,"SO2 1-hour 2010",,"48","355","0032","42401",2020,27.804489,-97.431553,"3810 Huisache Street","Corpus Christi","Nueces","Texas",,"Corpus Christi Huisache",,"Corpus Christi, TX","Corpus Christi, TX Metropolitan Statistical Area",1,3,3.7,"N",,,"Y",1,1,6.6,"N",,,"Y",1,2,5.7,"N",,,"Y",5,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,31.7,-0.2,95.5555555555555,185,7.1,-0.2,53.8461538461538,41,14.7,0,0,175,6.6,-0.1,26.0869565217391,"N",2020-02-29 23:00:00
15635,5,"SO2 1-hour 2010",,"48","355","0032","42401",2021,27.804489,-97.431553,"3810 Huisache Street","Corpus Christi","Nueces","Texas",,"Corpus Christi Huisache",,"Corpus Christi, TX","Corpus Christi, TX Metropolitan Statistical Area",1,1,12,"N",,,"N",1,3,3.7,"N",,,"Y",1,1,6.6,"N",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,232,31.7,-0.1,61.1111111111111,153,7.1,-0.2,34.0659340659341,78,12.9,-0.3,0,191,6.8,-0.1,26.0869565217391,"N",2021-02-28 23:00:00
15635,5,"SO2 1-hour 2010",,"48","355","0032","42401",2022,27.804489,-97.431553,"3810 Huisache Street","Corpus Christi","Nueces","Texas",,"Corpus Christi Huisache",,"Corpus Christi, TX","Corpus Christi, TX Metropolitan Statistical Area",1,2,7.9,"N",,,,1,1,12,"N",,,"N",1,3,3.7,"N",,,"Y",8,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,227,17.3,-0.1,61.1111111111111,156,7.9,-0.2,34.0659340659341,96,12.9,-0.3,19.5652173913043,237,10.4,-0.1,76.0869565217391,"N",2022-02-28 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2016,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,76.6,"N",,,"Y",,,,,,,,,,,,,,,77,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,89,76.6,0.1,96.7391304347826,"N",2016-02-29 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2017,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,4,80.2,"Y",,,"Y",1,1,76.6,"N",,,"Y",,,,,,,,78,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,72.3,0.1,100,91,84.8,0.2,100,78,29.1,0.4,84.7826086956522,181,92.7,0.1,96.7391304347826,"N",2017-02-28 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2018,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,3,84,"N",,,"Y",1,4,80.2,"Y",,,"Y",1,1,76.6,"N",,,"Y",80,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,155,72.3,0,72.2222222222222,176,102,0,93.4065934065934,170,29.1,0.2,84.7826086956522,273,119,0,96.7391304347826,"N",2018-02-28 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2019,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,4,62.2,"Y",,,"Y",1,3,84,"N",99.7,84,"Y",1,4,80.2,"Y",,,"Y",75,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",81,75,245,99.7,0,72.2222222222222,267,102,0,93.4065934065934,260,30.3,0.2,84.7826086956522,268,119,0,91.3043478260869,"N",2019-02-28 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2020,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,3,60.4,"N",72.1,60.4,"Y",1,4,62.2,"Y",,,"Y",1,3,84,"N",99.7,84,"Y",69,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",78,69,240,99.7,0,72.2222222222222,267,102,0,93.4065934065934,242,72.1,0.1,65.2173913043478,267,119,0,91.3043478260869,"N",2020-02-29 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2021,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,4,59.2,"Y",,,"Y",1,3,60.4,"N",72.1,60.4,"Y",1,4,62.2,"Y",,,"Y",61,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",65,61,254,99.7,0.1,87.7777777777778,262,79,0,87.9120879120879,237,72.1,0,65.2173913043478,264,76.3,-0.2,91.3043478260869,"Y",2021-02-28 23:00:00
102680,5,"SO2 1-hour 2010",,"48","361","1083","42401",2022,30.153675,-93.725897,"2239 1st Street","Orange","Orange","Texas",,"Orange 1st Street",,"Beaumont, TX","Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,3,46.7,"N",76.3,46.7,,1,4,59.2,"Y",,,"Y",1,3,60.4,"N",72.1,60.4,"Y",55,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",69,55,244,81.5,-0.1,87.7777777777778,258,85,0,87.9120879120879,238,72.1,0,65.2173913043478,245,76.3,-0.2,70.6521739130435,"Y",2022-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2013,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,1,25.2,"N",,,"Y",,,,,,,,,,,,,,,25,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,76,25.2,-0.2,82.6086956521739,"N",2013-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2014,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,18.8,"Y",,,"Y",1,1,25.2,"N",,,"Y",,,,,,,,22,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,19.5,0.1,100,84,10.7,0,92.3076923076923,92,16,0,100,168,29.7,-0.2,82.6086956521739,"N",2014-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2015,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,3,20.5,"N",,,"Y",1,4,18.8,"Y",,,"Y",1,1,25.2,"N",,,"Y",22,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,180,24.7,0,100,175,11.3,0,92.3076923076923,134,16,-0.1,45.6521739130435,242,29.7,-0.2,80.4347826086956,"N",2015-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2016,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,17.1,"Y",,,"Y",1,3,20.5,"N",,11.3,"Y",1,4,18.8,"Y",,,"Y",19,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,24.7,0,100,266,26.1,0,92.3076923076923,226,16,-0.1,45.6521739130435,258,29.7,0,80.4347826086956,"N",2016-02-29 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2017,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,15.5,"Y",,,"Y",1,4,17.1,"Y",,,"Y",1,3,20.5,"N",,11.3,"Y",18,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,24.7,0,100,273,26.4,0,100,226,14.8,-0.1,45.6521739130435,258,22.8,0,80.4347826086956,"N",2017-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2018,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,11.5,"Y",,,"Y",1,4,15.5,"Y",,,"Y",1,4,17.1,"Y",,,"Y",15,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,22.4,0,100,258,26.4,-0.1,83.5164835164835,276,14.8,0,100,275,22.8,0,98.9130434782609,"Y",2018-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2019,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,8,"Y",,,"Y",1,4,11.5,"Y",,,"Y",1,4,15.5,"Y",,,"Y",12,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,259,22.4,0,87.7777777777778,253,26.4,-0.1,83.5164835164835,276,14.8,0,100,275,22.8,-0.1,98.9130434782609,"Y",2019-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2020,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,6.9,"Y",,,"Y",1,4,8,"Y",,,"Y",1,4,11.5,"Y",,,"Y",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,22.4,0,87.7777777777778,237,15.8,-0.1,82.4175824175824,276,12.9,0,100,275,10.9,-0.1,98.9130434782609,"Y",2020-02-29 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2021,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,6.2,"Y",,,"Y",1,4,6.9,"Y",,,"Y",1,4,8,"Y",,,"Y",7,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,258,6.2,0,87.7777777777778,252,8.6,0,82.4175824175824,276,12.9,0,100,275,10.9,-0.1,98.9130434782609,"Y",2021-02-28 23:00:00
97512,5,"SO2 1-hour 2010",,"48","375","1025","42401",2022,35.236736,-101.787405,"4205 NE 24th Avenue","Amarillo","Potter","Texas",,"Amarillo 24th Avenue",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,15.9,"Y",,,,1,4,6.2,"Y",,,"Y",1,4,6.9,"Y",,,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,25.3,0,93.3333333333333,256,8.6,-0.1,82.4175824175824,272,15.9,0,95.6521739130435,260,28.8,-0.1,83.695652173913,"Y",2022-02-28 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2016,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,0,47.6,"N",,,"Y",,,,,,,,,,,,,,,48,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,13,47.6,0.1,14.1304347826087,"N",2016-02-29 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2017,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,114.4,"Y",,,"Y",1,0,47.6,"N",,,"Y",,,,,,,,81,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,87,110,0,96.6666666666667,90,114.4,0,98.9010989010989,89,141,0.1,96.7391304347826,105,116,0.1,14.1304347826087,"N",2017-02-28 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2018,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,132.7,"Y",,,"Y",1,4,114.4,"Y",,,"Y",1,0,47.6,"N",,,"Y",98,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,175,125.3,0,96.6666666666667,181,209.1,0,98.9010989010989,178,141,0.1,96.7391304347826,192,132.7,0,14.1304347826087,"N",2018-02-28 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2019,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,3,95.4,"N",141,95.4,"Y",1,4,132.7,"Y",,,"Y",1,4,114.4,"Y",,,"Y",114,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",129,114,265,125.3,0,96.6666666666667,261,209.1,0,87.9120879120879,238,141,0.1,65.2173913043478,270,132.7,0,94.5652173913043,"Y",2019-02-28 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2020,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,93.7,"Y",,,"Y",1,3,95.4,"N",147,95.4,"Y",1,4,132.7,"Y",,,"Y",107,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",124,107,268,125.3,0,97.7777777777778,262,209.1,0.1,87.9120879120879,235,147,0,65.2173913043478,260,132.7,0,89.1304347826087,"Y",2020-02-29 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2021,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,124.3,"Y",,,"Y",1,4,93.7,"Y",,,"Y",1,3,95.4,"N",217.4,95.4,"Y",104,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",145,104,261,98,0,90,254,159.2,0,87.9120879120879,231,217.4,0,65.2173913043478,265,103,-0.1,89.1304347826087,"Y",2021-02-28 23:00:00
103305,5,"SO2 1-hour 2010",,"48","375","1077","42401",2022,35.3165,-101.7418,"Folsom Rd. & El Rancho Rd.","Amarillo","Potter","Texas",,"Amarillo Xcel El Rancho",,"Amarillo, TX","Amarillo, TX Metropolitan Statistical Area",1,4,157.5,"Y",,,,1,4,124.3,"Y",,,"Y",1,4,93.7,"Y",,,"Y",125,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,261,98,0,90,263,190.8,0,91.2087912087912,263,217.4,0,92.3913043478261,259,157.5,-0.1,89.1304347826087,"Y",2022-02-28 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2016,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,1,14.7,"N",,,"Y",,,,,,,,,,,,,,,15,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,73,14.7,0,79.3478260869565,"N",2016-02-29 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2017,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,4,12.7,"Y",,,"Y",1,1,14.7,"N",,,"Y",,,,,,,,14,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,10.1,0,100,91,14.1,0,100,92,16.1,0,100,165,14.7,0,79.3478260869565,"N",2017-02-28 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2018,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,3,13.3,"N",,,"Y",1,4,12.7,"Y",,,"Y",1,1,14.7,"N",,,"Y",14,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,179,10.8,0,98.8888888888889,153,14.9,0,68.1318681318681,182,18.4,-0.1,97.8260869565217,256,14.7,0,79.3478260869565,"N",2018-02-28 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2019,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,4,8.3,"Y",,,"Y",1,3,13.3,"N",14.9,13.3,"Y",1,4,12.7,"Y",,,"Y",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",12,11,269,10.8,0,98.8888888888889,243,14.9,-0.1,68.1318681318681,270,18.4,-0.1,95.6521739130435,267,13,-0.1,91.3043478260869,"Y",2019-02-28 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2020,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,3,9.1,"N",10.8,9.1,"Y",1,4,8.3,"Y",,,"Y",1,3,13.3,"N",14.9,13.3,"Y",10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",11,10,234,10.8,-0.2,60.4395604395604,241,14.9,-0.1,68.1318681318681,270,20.1,-0.1,95.6521739130435,262,9.1,-0.1,91.3043478260869,"Y",2020-02-29 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2021,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,4,10.6,"Y",,,"Y",1,3,9.1,"N",20,9.1,"Y",1,4,8.3,"Y",,,"Y",9,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",13,9,235,20,-0.2,60.4395604395604,270,18.4,-0.1,97.8021978021978,272,20.1,-0.1,95.6521739130435,260,9.2,-0.1,91.3043478260869,"Y",2021-02-28 23:00:00
102675,5,"SO2 1-hour 2010",,"48","395","1076","42401",2022,31.168889,-96.481944,"8127 Oak Grove Road","Franklin","Robertson","Texas",,"Franklin Oak Grove",,"Not in an urban area","College Station-Bryan, TX Metropolitan Statistical Area",1,4,12,"Y",,,,1,4,10.6,"Y",,,"Y",1,3,9.1,"N",20,9.1,"Y",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",14,11,233,20,-0.2,60.4395604395604,270,18.4,0,97.8021978021978,276,20.1,0,100,268,12,0,94.5652173913043,"Y",2022-02-28 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2017,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,0,45.2,"N",,,"Y",,,,,,,,,,,,,,,45,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,30,45.2,0.2,32.6086956521739,"N",2017-02-28 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2018,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,4,109.1,"Y",,,"Y",1,0,45.2,"N",,,"Y",,,,,,,,77,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,87,94.6,0,96.6666666666667,89,120,0,97.8021978021978,90,159.7,0,97.8260869565217,122,45.2,0,32.6086956521739,"N",2018-02-28 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2019,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,4,114.7,"Y",,,"Y",1,4,109.1,"Y",,,"Y",1,0,45.2,"N",,,"Y",90,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,177,138.2,0,96.6666666666667,178,120,0,97.8021978021978,178,159.7,0,95.6521739130435,213,54.2,0,32.6086956521739,"N",2019-02-28 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2020,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,4,83.8,"Y",,,"Y",1,4,114.7,"Y",,,"Y",1,4,109.1,"Y",,,"Y",103,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,138.2,0,96.6666666666667,268,120,0,97.8021978021978,270,159.7,0,95.6521739130435,274,119.6,-0.1,98.9130434782609,"Y",2020-02-29 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2021,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,4,80.9,"Y",,,"Y",1,4,83.8,"Y",,,"Y",1,4,114.7,"Y",,,"Y",93,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,138.2,0,97.7777777777778,268,95.7,0,97.8021978021978,272,114.7,0,95.6521739130435,274,119.6,-0.1,98.9130434782609,"Y",2021-02-28 23:00:00
104116,5,"SO2 1-hour 2010",,"48","401","1082","42401",2022,32.277929,-94.570851,"9515 County Road 2181d","Tatum","Rusk","Texas",,"Tatum CR 2181d Martin Creek Lake",,"Not in an urban area","Longview, TX Metropolitan Statistical Area",1,4,77.2,"Y",,,,1,4,80.9,"Y",,,"Y",1,4,83.8,"Y",,,"Y",81,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,119.3,0,97.7777777777778,269,88.9,0,97.8021978021978,275,65.1,0,98.9130434782609,275,119.6,-0.1,98.9130434782609,"Y",2022-02-28 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2016,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,0,10,"N",,,"Y",,,,,,,,,,,,,,,10,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,24,10,0.2,26.0869565217391,"N",2016-02-29 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2017,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,4,33.4,"Y",,,"Y",1,0,10,"N",,,"Y",,,,,,,,22,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,33.4,-0.1,100,91,15.9,0,100,92,49.5,0.1,100,116,112.7,0,26.0869565217391,"N",2017-02-28 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2018,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,4,20.2,"Y",,,"Y",1,4,33.4,"Y",,,"Y",1,0,10,"N",,,"Y",21,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,179,33.4,-0.1,98.8888888888889,171,35.4,0,87.9120879120879,184,49.5,0,100,208,112.7,-0.1,26.0869565217391,"N",2018-02-28 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2019,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,4,30.5,"Y",,,"Y",1,4,20.2,"Y",,,"Y",1,4,33.4,"Y",,,"Y",28,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,266,38.9,-0.1,96.6666666666667,260,35.4,-0.1,87.9120879120879,273,49.5,0,96.7391304347826,267,112.7,-0.1,90.2173913043478,"Y",2019-02-28 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2020,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,4,13.1,"Y",,,"Y",1,4,30.5,"Y",,,"Y",1,4,20.2,"Y",,,"Y",21,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,38.9,-0.1,92.3076923076923,259,35.4,-0.1,87.9120879120879,272,37.8,0,96.7391304347826,259,24.6,-0.1,90.2173913043478,"Y",2020-02-29 23:00:00
103294,5,"SO2 1-hour 2010",,"48","449","1078","42401",2021,33.0752,-94.8474,"385 CR 4855","Not in a city","Titus","Texas",,"Cookville FM 4855",,"Tyler, TX","Mount Pleasant, TX Micropolitan Statistical Area",1,4,12.5,"Y",,,"Y",1,4,13.1,"Y",,,"Y",1,4,30.5,"Y",,,"Y",19,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,261,38.9,-0.1,92.3076923076923,266,17,-0.1,95.6043956043956,269,37.8,-0.1,96.7391304347826,259,24.6,-0.1,90.2173913043478,"Y",2021-02-28 23:00:00
